"V1","V2","V3"
0.489183550745235,0.780237855114645,0.389779864957622
0.460031439835722,0.797409922887744,0.390523353005725
0.474336114843919,0.790628291886121,0.387184909602647
0.462734117711734,0.772386619119872,0.435081655451154
0.480493540086768,0.796175015236826,0.367738090286451
0.51730203291092,0.751725483806606,0.409032277139535
0.492102671109674,0.78138720964087,0.383756419746144
0.510161323346972,0.7309519078209,0.453260115842827
0.463987431632797,0.778417811822281,0.422825464612307
0.520639899489871,0.747107924157553,0.413235822164741
0.491675869385966,0.748030775139766,0.445763164592315
0.499232007731908,0.772093657879244,0.39324138378179
0.498575442018013,0.76344196394425,0.41058360452591
0.488039973227158,0.744208237800912,0.456038466932008
0.46588705247397,0.786773568549454,0.404890857107287
0.466939424260323,0.774170672996857,0.427349205150813
0.46466925483566,0.789693366811044,0.400583162433359
0.486756480030495,0.768399216408936,0.415488595957164
0.499088246181296,0.77499615677694,0.387674966311535
0.516812402487322,0.76609843001543,0.382097024541118
0.480115825656002,0.782779361889523,0.395910677494921
0.501137149872401,0.751831525949656,0.428498440610908
0.498928338396233,0.772021995518548,0.393767128618849
0.50898959692949,0.74622395002743,0.429044760628789
0.521150701217472,0.764980968721581,0.378425770943694
0.512520640845566,0.761984191078804,0.395856899969208
0.448468183144509,0.798546721036887,0.401496479471862
0.521010412106879,0.758289400225231,0.391848613602601
0.523503009756151,0.747455436814238,0.408968175721642
0.493043785187756,0.763464550839771,0.417168677513973
0.4904964706185,0.761576291937784,0.423573799790651
0.485902174022093,0.732289321657515,0.477128312581616
0.548575398206209,0.749147917731725,0.371271369541363
0.53151183474018,0.721048943877797,0.444503757086306
0.569150192152209,0.731107899678835,0.376230378624994
0.479494755363049,0.761869995916164,0.435475474512669
0.458365995604058,0.777908998356861,0.429835089713865
0.524864400252602,0.75264945582635,0.397537618335392
0.48907847816703,0.773466646673584,0.403176870216216
0.523952961954059,0.768772361867326,0.366691081550264
0.485394276965404,0.764386257760365,0.424389025348603
0.460776044012405,0.793559189038273,0.397428296372059
0.517066989526124,0.762040286977905,0.389790109373011
0.511508573112518,0.767774987338325,0.385850422378972
0.510645680947405,0.740407879481882,0.43707797991995
0.483884895908195,0.769508947761683,0.416786980154878
0.505525603630784,0.763705869182436,0.401493722802775
0.522790398857372,0.746223556990738,0.412117218585491
0.4883212556069,0.767916872246071,0.414543156549848
0.481283893745397,0.782546893827665,0.39495084831146
0.494519922350203,0.764826076959119,0.412905701585813
0.492602276527911,0.771593747447143,0.402474950847868
0.482482590895841,0.743700777952466,0.462730701764356
0.444680435722758,0.8216234084031,0.356643077669384
0.528355704778111,0.742182439661144,0.412317202511682
0.483287913404252,0.752653383199085,0.447152856992254
0.486580642690187,0.757989946081355,0.43438522051146
0.54140534925581,0.723086603102208,0.428982531359151
0.499150588370506,0.771658123454057,0.39419846605072
0.552426211643191,0.736156086338291,0.391023653039867
0.46043986569597,0.789113506992638,0.40656488185732
0.453585463709575,0.793327185858483,0.406069209974395
0.522803944005042,0.755728888461916,0.39439812788208
0.454510792436734,0.794461285063611,0.40280417834676
0.480701826795474,0.789245903838511,0.382121259536322
0.516479739685932,0.741959740449104,0.427486165912595
0.527348440333557,0.754080620526085,0.391492069172237
0.486415972362162,0.774433524385576,0.404539513692676
0.538495977279097,0.759787970419184,0.364340942608056
0.557919948794433,0.759221864524728,0.335123098524724
0.470779717243872,0.782809037434349,0.406910885505522
0.449427462990832,0.750074134695669,0.485184241263221
0.456683249855535,0.801472159368087,0.386112402104935
0.515806575043745,0.75379571111604,0.407106378044739
0.527128159316926,0.740196485900117,0.417426719216999
0.499800228777471,0.788659441605327,0.358072641346363
0.528461385827748,0.744473874001594,0.40802844829506
0.516995370563797,0.756277457334946,0.400949116899627
0.498932227304824,0.757558356925133,0.420918006753739
0.476919427057874,0.750196575840376,0.45798794492013
0.476949688447042,0.756053106946378,0.448221702025904
0.434913400094443,0.829812316760463,0.34965962502257
0.522876149539489,0.745664842381385,0.413018734537675
0.528499259517189,0.741351693281223,0.413625675652329
0.516594721534825,0.774954456393773,0.3641091652208
0.477680123967706,0.782011355133363,0.400349771585647
0.495535590355013,0.756031618985164,0.427622110965021
0.441267159739917,0.804382009355826,0.39781010137973
0.56151509733692,0.723499442718944,0.401558653060903
0.501122667434259,0.750094619244294,0.431548530717381
0.475213963746033,0.791797454801238,0.38370363463364
0.481836903457915,0.770671113278273,0.417012270352462
0.461431995075819,0.794898659700176,0.393975424014257
0.483622273251434,0.772689269246623,0.411170025666068
0.590428993423911,0.717382895464636,0.369804522713287
0.474818267076686,0.773640969097526,0.419556032234235
0.492327351731861,0.789051890455646,0.367438284484706
0.566642766741258,0.71673187250483,0.406462049686722
0.542500965141076,0.756087908868586,0.366092579662208
0.5296171008388,0.733478291000339,0.42604615140889
0.493606795973558,0.745664434219764,0.447590083121196
0.556699513905514,0.761957238738782,0.330918143278567
0.484446947302006,0.776341010044866,0.40324408411319
0.44664498613212,0.788038136688399,0.423679302642594
0.519975765319268,0.748499649205296,0.411550092479871
0.476285531227773,0.784025055822625,0.398066331891316
0.488549929451543,0.794299425231265,0.361119633238314
0.491778574724292,0.776175912863439,0.394594457301103
0.41341694730123,0.787982938614799,0.456255757373118
0.49093936253903,0.758003950394561,0.429428170356825
0.471671421084529,0.76174292053467,0.444155145807647
0.465405028344927,0.801718402430732,0.37502768270512
0.458304764070229,0.797381120707018,0.392606790020947
0.463580953350949,0.790812660479603,0.399634878001655
0.455970106185292,0.787148247771929,0.415317828048539
0.480829005477737,0.774522116097812,0.410997517226878
0.50862002871715,0.771003124541826,0.383222974695552
0.474800652465409,0.781488384853373,0.404771842841975
0.505557897103666,0.744679085857633,0.435734175573089
0.499152898832087,0.728984105918835,0.468432019513228
0.464345207078331,0.807288149378009,0.3642380712353
0.481828235582749,0.774558882801628,0.409756132923363
0.501569047037011,0.755988395131281,0.42060674921025
0.524961437788293,0.717116464569542,0.458431527142854
0.488017729766406,0.764222094524674,0.421667268914677
0.546491086006932,0.738471987790717,0.394976728635233
0.521031014168564,0.76426115919422,0.380041527759251
0.530686563013322,0.740741231759354,0.411915281834436
0.501573485185209,0.751060383764734,0.429339421551684
0.48053554559753,0.759791642785682,0.437952336413814
0.464485027706101,0.757548982088949,0.45866458199087
0.49158181904025,0.769717408221576,0.407286663996918
0.494093011784349,0.774302253470952,0.395383504936253
0.513296085143871,0.746296058576933,0.42375620576991
0.498338564038835,0.753060463111174,0.429602856706629
0.454778558039157,0.760057966380902,0.464207228389167
0.480814847891945,0.758214672034223,0.440372107607511
0.479776060340839,0.764712804492369,0.430150274403306
0.555579340762495,0.742031055291442,0.375128656731235
0.466992309471526,0.765606952377962,0.44245245774544
0.539461771043614,0.7381724682826,0.405070863741224
0.501383407568894,0.754777701336149,0.422995626668082
0.550421858052719,0.719207105786103,0.424001081560614
0.512627480151707,0.762901961849485,0.393946269432164
0.527932935120368,0.767722424095244,0.363165383202358
0.480796338631294,0.766589268588053,0.425647476257497
0.549659648923494,0.731361294722051,0.403713917183675
0.514024468893377,0.718021487506429,0.46928028816256
0.472162166504843,0.765285144037411,0.437494613494945
0.518277398933722,0.753352659443253,0.404781803277115
0.552911185463556,0.738316511848503,0.386235613740041
0.491956528593324,0.779260165272964,0.388242667404238
0.510427923353317,0.76946358410614,0.383912916943092
0.485482681970313,0.747757739160222,0.452951353936498
0.469587345821389,0.791770628808658,0.390623854878788
0.544024483616806,0.751932232879684,0.372337586582446
0.517357566000135,0.758397386058546,0.396452460860039
0.460582512832984,0.761560480335404,0.455948882731126
0.464579154731945,0.797721986789223,0.384455251988584
0.534741287232552,0.759904868024855,0.369589430694388
0.515346332467973,0.738940054366214,0.434034277062385
0.504160040684018,0.75772987432668,0.414328481920279
0.531527930644713,0.75916790379833,0.375688904263884
0.545446339465264,0.767421340045497,0.336975930307667
0.499969869226106,0.753955365085745,0.426123734758405
0.506041657979877,0.731889271493355,0.456355053288449
0.510793568198195,0.755714445645927,0.409860473002001
0.480965007463169,0.772500027262871,0.414627989256415
0.53574214404207,0.715820642638986,0.447862883781538
0.476929415200619,0.775690953076381,0.413330229032248
0.511931951172767,0.771853483046825,0.37705155891062
0.50357139789575,0.757573627806299,0.415328840406881
0.490633202294652,0.774708091039702,0.398881479243792
0.512593255729321,0.758915986241331,0.401615089368121
0.558271470314338,0.723609092659572,0.405860624418603
0.482991965732893,0.781333190046724,0.395268525396199
0.508024166895811,0.751271011440371,0.421311420708221
0.472151978844243,0.785865545829947,0.399359302822489
0.46209732094729,0.780421077283108,0.421199487304543
0.49018204839506,0.770316097090747,0.407841476549531
0.493969931427669,0.766797103463303,0.409897437129867
0.487314846651003,0.770663628902555,0.410611508996343
0.455371814537588,0.776790135944533,0.43500987945565
0.486723076609255,0.783693092085465,0.385909036061019
0.492721817226677,0.756731327587263,0.429631130944743
0.500635184093239,0.777643149901365,0.380309799846668
0.476253052781971,0.784590652256132,0.396989342562431
0.48774812744311,0.757482636190365,0.433960620386038
0.483864557824902,0.779032012940233,0.398728243914576
0.483882815342948,0.773790623280419,0.408785386650604
0.493140917691743,0.764890235912993,0.414433302598996
0.48781443741259,0.783940247263881,0.384024430696385
0.544627267478116,0.713946815410902,0.440069408484561
0.46550096574257,0.78236469092965,0.413780547246108
0.504460871158579,0.763126511450307,0.403927167929581
0.456027221341576,0.783168885960016,0.422712277394007
0.481260979430397,0.762707559052472,0.432047507852915
0.515432813701234,0.749658516261239,0.415139884324581
0.578789216930613,0.709813901032803,0.401456433832417
0.515324104441686,0.745039401604599,0.42350602999017
0.582342563906269,0.718106502235662,0.381051426594805
0.50032020601463,0.76165459987499,0.411779020765686
0.478779983176306,0.751968924443462,0.453114184705179
0.497608920799874,0.752875768576413,0.430770749971328
0.474391909702428,0.767515279505283,0.431129460527591
0.498834346122497,0.742698393475034,0.446725185609838
0.503065695658729,0.767913816914355,0.396526513165799
0.499008797837955,0.7288583294583,0.46878113790934
0.479744550341249,0.784152194882675,0.393637525749967
0.465564940309319,0.784453418741511,0.409734206748149
0.475343611307026,0.758015898001341,0.446609840427657
0.447741533727488,0.79325683292606,0.412639208015276
0.49380712575355,0.773778291200195,0.396764008728518
0.548336226555768,0.724227557186451,0.418117002833331
0.472765170960821,0.763579456522116,0.439817583440881
0.507221653712832,0.77440588706467,0.37818212026007
0.495608987362847,0.768440961260853,0.404808869346596
0.513520060066223,0.750443882756265,0.41609028676873
0.52095752742224,0.743545768546845,0.419217061554258
0.457097009998511,0.818344256612376,0.348389151840238
0.517977174873353,0.765424276733475,0.381870819646195
0.544009349201872,0.725997905958226,0.420690941815042
0.488516658103397,0.78331735272657,0.384402653051365
0.535668360314409,0.721028470584259,0.439519456184817
0.478994066094651,0.775899996023253,0.410540961192946
0.425132092064253,0.806342534879304,0.411186600877861
0.481187321588174,0.782698108052195,0.394768835135595
0.463426187778669,0.78327217610023,0.414392165259119
0.504875828567913,0.754938364326168,0.418531317581365
0.482777998539932,0.76806299813711,0.420719187841974
0.48195300961818,0.800347144055384,0.356603064376021
0.510757128386375,0.734896869130829,0.446154398772679
0.540279561572185,0.739800868784088,0.400989613199241
0.449644277223048,0.787470746303895,0.421556458468079
0.492442017496088,0.75193527830471,0.438285519547705
0.508309638335177,0.732508202537191,0.452827831290541
0.456202584404445,0.784117372372711,0.420760202878101
0.497190289955028,0.759844539092594,0.418853306045921
0.521854942111856,0.706007156284952,0.478770628451524
0.464778150453285,0.778688546902486,0.421456305901476
0.48743822537897,0.749663655695998,0.447669945124655
0.513323253530154,0.756710843612809,0.404830750492113
0.574860530375148,0.703375281325773,0.418089206075322
0.505943889314063,0.764190778069459,0.400041542316988
0.517281607868459,0.737637255437572,0.433948173808288
0.504458422711142,0.760006688764026,0.40977009748117
0.507321726221975,0.746870761038385,0.429893861795093
0.510445969031784,0.747410301599212,0.425232587841734
0.540061335339552,0.741692144717926,0.39777696833148
0.51726135367281,0.763557356543987,0.386549938900694
0.530897573119551,0.741383889381935,0.410484707901143
0.458177255847442,0.790734803312362,0.405970532249163
0.513681815298122,0.740938723051883,0.432597736140946
0.508537451468749,0.753226320904393,0.417180740148083
0.509070325775899,0.770660696426041,0.383313832777465
0.469014525593971,0.754116564699808,0.459710323603052
0.470996948334784,0.793026436370752,0.386355983357871
0.50740879167977,0.761493237856816,0.403316707841888
0.500767779493705,0.773416908971634,0.388661698573075
0.558712649346632,0.7543173104066,0.344739859431747
0.521299769619336,0.757610915759294,0.392775063512427
0.485504701525772,0.744651049892712,0.458017465485818
0.538652332866476,0.735470871930237,0.411018565079096
0.477351608308544,0.762139436527291,0.437354457317072
0.488625367206984,0.747118905799163,0.450620229372031
0.47309491212074,0.791623705749312,0.386669254817597
0.522728126711796,0.746993534787547,0.410799177859429
0.519431650071539,0.754540418282011,0.401072958553387
0.50005108921023,0.740114980099525,0.449642885423468
0.460009705002826,0.792217981444081,0.400975985789522
0.426987768912601,0.80252130174915,0.416702538314671
0.497433894381068,0.780304620824527,0.379057013443594
0.510758110731641,0.768930586886797,0.384541161479198
0.530534157132274,0.746123599480187,0.402284827472621
0.516361591332437,0.756714691298344,0.400940872161825
0.474456352846729,0.75889063704019,0.446067450343683
0.509921221588876,0.780327857874109,0.362034227662128
0.489849333063514,0.755758451815568,0.434599578240207
0.504834082504381,0.748966544882562,0.429175562897794
0.489847662213667,0.743837018335279,0.454704033386429
0.477390412377373,0.796882829592397,0.370237964113592
0.483485704082989,0.767567587813276,0.420810613086083
0.490654398305456,0.776545985752987,0.395265219105391
0.512786911505062,0.775331838182932,0.368659903012214
0.499798573104909,0.757409228755415,0.420157882846943
0.443046645050505,0.790393878045247,0.423068774383181
0.495199087252894,0.770557731261703,0.401271288253617
0.521549052236239,0.739118300255676,0.426251949366384
0.517232551871436,0.7469805497685,0.417720654926366
0.495514053507575,0.754079681467516,0.43107964087201
0.591791764099297,0.709779030422322,0.382094537931374
0.485356717114088,0.77465652276795,0.405383927758987
0.534961965205358,0.756083399677189,0.377032609353892
0.488134695985501,0.749066577402597,0.447910461134255
0.503291305065763,0.765097515045662,0.401651160481523
0.495123573927676,0.757025997255691,0.426338229601935
0.456625497771565,0.755872684730732,0.469201064856875
0.463025698352872,0.747352684237453,0.476519850612657
0.500406154437857,0.777715562260748,0.38046311886721
0.504945628985042,0.75792370023591,0.413015225372633
0.487792278657448,0.7657309559006,0.419183487339052
0.530784406280653,0.759305265331154,0.37646172194485
0.510912985574138,0.772629852156015,0.376843512255546
0.561217156891795,0.75081652853261,0.348295626289695
0.45419027287673,0.811568651255656,0.367515333453229
0.545849181601088,0.735952871692713,0.400527204560029
0.474646640841242,0.781365444567691,0.405189595589102
0.51964063877762,0.762200069872769,0.38603712258892
0.494161903881319,0.753005829865931,0.434495377352061
0.508833452968232,0.748726331066623,0.424849853840082
0.495130549593595,0.736793480689271,0.460414058943614
0.492034952825832,0.770342944898232,0.405553143796471
0.461980290188232,0.767610868804197,0.444238410733766
0.466001315639503,0.777675381384905,0.421976036061403
0.502152759508774,0.7648012696681,0.403635508883676
0.5441416276213,0.745939440548363,0.384036769234455
0.503845393157992,0.759216436772983,0.411983278698547
0.495862720745497,0.752160488226697,0.434021614813652
0.490301158647965,0.77414315635247,0.40038375004625
0.478718494355273,0.763563448753247,0.433358353894636
0.539339542154871,0.733502636062009,0.413626330349336
0.514445459741458,0.77906193026923,0.358341147172051
0.482193691235877,0.778133577021739,0.402488981766796
0.542138327005041,0.745691838131899,0.387336697119761
0.532839382017799,0.753913723109861,0.384312751645736
0.514379419029096,0.75784177946155,0.401359752070187
0.539641778829081,0.751715220466687,0.379092307836636
0.538711164574709,0.720379140624814,0.436857156190918
0.528557856177081,0.735121808046968,0.424526230057985
0.516277868822874,0.738590184304422,0.433522435189774
0.551152428769254,0.729738922249576,0.404613526239274
0.503437138557084,0.767990901080213,0.395905321231551
0.472357436275917,0.794191382918956,0.382280655660367
0.52806999312713,0.759168411846713,0.380533053508958
0.503796730123296,0.76161784781328,0.407586933805957
0.496672896236073,0.779299848131825,0.382109645057783
0.466046308678449,0.758679479172652,0.455199171846243
0.502097849960133,0.769706270865902,0.394271487245931
0.52141088337626,0.767502376280767,0.372921966502597
0.516229034316197,0.744971986246112,0.422521388615406
0.474669416876343,0.795836125104353,0.375943887649688
0.495180960295811,0.774752475290403,0.393134097467914
0.473699762567467,0.764915248170561,0.436478175926007
0.453707144166617,0.800210509048854,0.392189964863899
0.489972332731161,0.751110376777406,0.44244809306323
0.455322459644977,0.798265770662888,0.394275559895405
0.526083395369771,0.759798864333832,0.382023489949547
0.449909179180445,0.79872845402923,0.399517943543535
0.518862752574674,0.726531288774507,0.450481664912443
0.531244676426781,0.746643642208055,0.400377778252609
0.487625649439894,0.749700223286536,0.447404516307603
0.477242294624329,0.761843523635283,0.437988855699184
0.475515214208947,0.785409741031268,0.396253479163295
0.516824171271466,0.753238892823191,0.406846342404669
0.516469453762711,0.751575968564455,0.410356999217082
0.557402071376469,0.727591509998352,0.39989189214529
0.505186122499648,0.772541602322134,0.384664079835017
0.526441200850915,0.744870964029022,0.409910854934487
0.513904466134666,0.771219953290944,0.375662060012398
0.536443204065394,0.738222599528079,0.408969537200583
0.487298162062549,0.767595444333749,0.416338486196672
0.504836805017512,0.748340567056417,0.430262938210335
0.527509275682064,0.752151494374506,0.394971003466814
0.532740948423289,0.760605781488173,0.371033592872424
0.507417025124747,0.765951480545606,0.394773722610239
0.541833361177713,0.746652779162766,0.385909621651727
0.437488069799327,0.808772751620191,0.393053208891576
0.547494597750477,0.727357516868001,0.413764072980798
0.501251182208707,0.758799258103781,0.415897749736069
0.492293017509211,0.770410381869037,0.405111624642
0.520817578704389,0.73166551853513,0.439789288977367
0.496310017867676,0.77233800070164,0.396447195520893
0.51223622715988,0.739875887037075,0.4361166350486
0.519273392749036,0.742865520760256,0.422499658755482
0.475261358425475,0.779397141520909,0.408248376575594
0.57551115668537,0.716311165267022,0.394569668175936
0.484916101899257,0.782378321470843,0.390820337509828
0.493048562544129,0.780325330931045,0.384701823339223
0.490106779336677,0.776147135157762,0.396725307277753
0.534854108844751,0.752471718238728,0.384340208022455
0.462183447088402,0.768994790414845,0.441625943024535
0.489638630599314,0.787744363633919,0.373781793280278
0.43253493054466,0.819917684160778,0.375031365433816
0.51192775162592,0.750507296791856,0.417933935661381
0.528944439979011,0.744128923865681,0.408031768471272
0.514425838825377,0.766892654840263,0.383720878114365
0.486735982518219,0.774385547610837,0.404246344415739
0.496265444395882,0.769643094842657,0.401708993252049
0.46859745468167,0.795413149787878,0.384362259607244
0.538229446646167,0.753415684796847,0.377721946231694
0.484254780664836,0.773765142464216,0.408392962366619
0.484662579302562,0.770906876298403,0.413285340049253
0.5040622845504,0.763991762641379,0.402787536934735
0.503690741155916,0.764392955178892,0.402491052505126
0.490439822760576,0.761343666067313,0.424057310265674
0.500008261258912,0.793725487783922,0.346398020656895
0.495509119582745,0.769371134853356,0.403160971901785
0.52460345680339,0.734379556142966,0.430671430012713
0.461764851669884,0.766579061090762,0.446239582354026
0.511206783309888,0.747351888564544,0.424420521837679
0.49917214867785,0.76676126274059,0.40361408789188
0.500477142610715,0.740941434612295,0.447803997524463
0.564120258002164,0.719437894327838,0.40518816704921
0.493673798668501,0.75598340260309,0.429854947042449
0.489480300250571,0.770436045696825,0.40845726233922
0.467243257871353,0.781565949130979,0.413326027649792
0.537093343065583,0.740163905865819,0.404583901419831
0.540570330317123,0.730563157082523,0.417206413534661
0.498938707108565,0.756731910756115,0.422394343939681
0.510765440759483,0.764875290789876,0.392535927100786
0.496832380620414,0.733998075146825,0.463038239509231
0.51464100526733,0.779629204534279,0.356823400486403
0.476539122947691,0.781652802338342,0.402404474250552
0.501504485107388,0.751781513174049,0.428156289066167
0.530479091962413,0.720839654491738,0.446074125569915
0.452219585392763,0.775635632615479,0.440325802110646
0.498584068515549,0.766813149015091,0.404241909158418
0.473038415599286,0.763147830899861,0.440272694543002
0.52005000808851,0.764075454005382,0.381754750688986
0.5206022480446,0.736810516314136,0.431374039992911
0.430708811226493,0.773189512156194,0.465475991028032
0.517045637311957,0.742047470615827,0.4266489895562
0.494372691605517,0.762435409956392,0.417478008330193
0.462032361136971,0.776177578991049,0.429038999548745
0.491126837688136,0.773460118075433,0.400691745671393
0.511220696372242,0.778693565855517,0.363716551858586
0.485167141795419,0.785275671481071,0.384649144418673
0.513311593139234,0.770206022393475,0.378541796130472
0.488378745264942,0.759596274721296,0.429534283384889
0.416537298410598,0.812403493439895,0.408040736789177
0.526544498671085,0.755668939216269,0.389506540667771
0.502586373840546,0.75882876614935,0.414229212506875
0.50274840819988,0.7824965182226,0.367346208666969
0.538079242107585,0.730855768137248,0.419905436251354
0.507429014804955,0.755774285828585,0.413909439146253
0.500477935300078,0.796799095419248,0.338575010620747
0.551710845942575,0.722789017328277,0.416162442922173
0.486937657088946,0.75962695876472,0.431113212076121
0.516472977694608,0.7548263923051,0.404342405383028
0.481119914902517,0.760573557990533,0.435948953857922
0.501440340838298,0.767390657255035,0.3995862406761
0.479757955260134,0.803525137950049,0.352391340766159
0.490028429211985,0.77314978428769,0.402630785732951
0.559075253682919,0.719631446041744,0.411783247093964
0.510953543743865,0.769840421114627,0.382455490421618
0.45994829168075,0.773786100084699,0.435548665817807
0.52701131756441,0.737778424630514,0.421831799783683
0.510689697705973,0.741019035579642,0.435989474145419
0.531180345528243,0.749444558901505,0.395196525361023
0.51436436208879,0.76109185253531,0.395181597518612
0.505024730540191,0.764608859877234,0.40040393721846
0.520349777475521,0.721175477669087,0.457320499748197
0.520334962733193,0.767018302789638,0.375412372922296
0.469820530716243,0.783376914176654,0.406926626374547
0.43913354954431,0.797019730816087,0.414633904009871
0.539070891781981,0.744319664550572,0.394196411192066
0.477517883657712,0.787614283559634,0.389410337715763
0.488064135802823,0.777495843422704,0.396602587993902
0.540386893793089,0.743750697621013,0.393467793859821
0.507779089347093,0.755998786682193,0.413069281061773
0.509317661377789,0.7558812086214,0.411386823150318
0.50494445552068,0.754926161882261,0.418470532946636
0.538455208075876,0.74716964786417,0.389619694325758
0.458665274560004,0.777382269787456,0.430468317687723
0.497942238802128,0.732430407114447,0.464326636701893
0.508518330832788,0.765678182706868,0.39388580544841
0.525119481285722,0.742633113441442,0.415626742636329
0.520612091059891,0.725104824577879,0.450761626601169
0.533723583195186,0.762747807439512,0.365177927848204
0.482272933598417,0.786913053481495,0.384942416185599
0.534697664650614,0.729635572563323,0.426298415042059
0.510615632898789,0.785486481326922,0.34968938086825
0.510302971532496,0.740573110556757,0.437198290441985
0.545770888073939,0.729377159186879,0.412484057131256
0.504520183505034,0.748563123036205,0.430247179265978
0.442488019890942,0.764987623524669,0.46797252922268
0.472923852338058,0.770836119067093,0.426795861544268
0.536425874014483,0.750374584232649,0.386245084144092
0.527758686700841,0.730182357876863,0.433940655916438
0.543150946776282,0.731190944551277,0.41273096760752
0.488708770929639,0.785580767970329,0.379508358552995
0.476866634123362,0.762831020132418,0.436677281277135
0.451550705389127,0.804322148628581,0.386222528716392
0.49931981669882,0.789437151358593,0.357027596561788
0.50957349181334,0.767765496580651,0.388421161500538
0.485896233426091,0.768631275056692,0.416065876210801
0.53720515006592,0.705720293968489,0.461919358139147
0.527973828954226,0.756758965511681,0.385434176036719
0.517834373777818,0.770071637621559,0.372608687854948
0.527984006139057,0.744090822016344,0.409343056436033
0.527687503960119,0.75776990007365,0.383836783941704
0.517951983299879,0.759653448789928,0.393258668991912
0.482874396859393,0.764383187941262,0.42725947485156
0.463434589489726,0.777805017396261,0.424555928209337
0.498984861120002,0.758882599904285,0.418463030548179
0.44853823628228,0.772891761663403,0.448833794790034
0.489341046562901,0.781331158895776,0.387384770334752
0.525859079001209,0.71352535530782,0.462983581096403
0.498775350135532,0.763192018318069,0.410805420208608
0.447364309558483,0.768077125440047,0.458173224784052
0.5745098221283,0.70136613139478,0.42192892056652
0.471973734724042,0.788478942790271,0.394387817391685
